v32[ 5 10],v22[0 5],v22[ 5 10],v32[0 5]
0.0088161450697968,0.013540972999971,0.0205842407310726,0.0065623402005518
0.0133686414092652,0.0175236739906339,0.0213469176394833,0.0100402172145336
0.0178166594361046,0.0348054706800294,0.0447534388545177,0.0164237698726018
0.0235647417083887,0.0333649330481104,0.0433247726065058,0.0219961910298326
0.0131893293636671,0.0256649639726929,0.0376945716815215,0.0120426763844923
0.0144920010461027,0.0255235999324811,0.0291572160052489,0.0157545011640576
0.0101974795311061,0.0269212957625297,0.0391225836205932,0.0088799413255103
0.0210151818971192,0.025056479176616,0.0413204307998934,0.0181060337770567
0.0082526170505668,0.0113405589660983,0.0130802171089054,0.0079046713577401
0.0255557128893779,0.0272778350646813,0.0413490148607827,0.0194994871922098
0.0183548699117916,0.0311118665992692,0.0433524750092403,0.0164493993011885
0.01565293330885,0.0270864497928764,0.0330394596912825,0.0163882977486938
0.0342758310816147,0.038832137570235,0.0594426123760594,0.0289754679446569
0.0321886567493542,0.0406145150925658,0.053886371090557,0.0275649908271486
0.0122606477428213,0.0260923735851403,0.0411808227150991,0.0112070491543502
0.0098808617816409,0.0171696823045344,0.0178973054576706,0.0110844052324411
0.0071753440728088,0.0142895044424527,0.0263223137621162,0.0058319429010371
0.0214648241641301,0.0291223815467779,0.0388392806587723,0.0199546395041901
0.0118557399086164,0.0163424184276785,0.0324054804741881,0.0103625503507888
0.0284979900350464,0.0349846496598532,0.0522757385852992,0.0251960357492112
0.0106891199035098,0.0216885335405603,0.0390153170478895,0.0094542424970474
0.0130672927516264,0.0274601329557003,0.0404662406316256,0.0121261699994552
0.0122736448598795,0.0215270145672783,0.0345549770160339,0.0128251357518719
0.0202787646226198,0.0242686863410342,0.0304796924996248,0.0197819994030614
0.0168365810845146,0.0258162604615857,0.0341763535137629,0.0155222173286262
0.0153711033894149,0.0158517773947982,0.0274618196749145,0.0118824088114424
0.0221259906777391,0.0333145419900116,0.0499667129416333,0.0199140468016709
0.0093919172298186,0.0138109889705581,0.0173237078246287,0.0098983553311553
0.0167172244979742,0.025297177316171,0.0384099568647026,0.0126873792046417
0.0135389548932475,0.0258721704094417,0.0382369294670893,0.0138646868408196
0.0308512740520197,0.0455349913633973,0.0610651314320546,0.0276403481829522
0.0184434720728094,0.0266011486457576,0.0459570452160343,0.0155420655165886
0.0119007908562572,0.0245278013857323,0.0405357548139379,0.0109459392380248
0.0241588135924006,0.0327496892462636,0.0429017238103263,0.0221012765682946
0.0260930916807355,0.0290519349341191,0.0347876027515545,0.0221142494778451
0.016042436570643,0.0285557013387037,0.0415870098469013,0.0167545338632997
0.013351032808024,0.0226150887144931,0.0411879044979281,0.0092837579367862
0.0098868176055415,0.0165783109455958,0.0266240471697172,0.0092444742984137
0.0147936337396813,0.0258355606854206,0.039386222383149,0.0138056510099989
0.0173342745982329,0.0218064632705582,0.0292620848736041,0.0163140155778637
0.0250788759300852,0.0233741414473393,0.033011832881942,0.0232945805673521
0.0156637391591927,0.0252153801807195,0.0276055295539077,0.0136727341032523
0.0275379384747356,0.0376897961223971,0.0425421776090497,0.0248732592370631
0.0157553340631722,0.0224935438924666,0.0296341179698591,0.0163617284443926
0.0135814707637804,0.0193549504353503,0.0323441178473347,0.0118298223066222
0.0097891978356805,0.0214118473824104,0.0354570548093187,0.0108206865490877
0.017459870408438,0.0290205966986013,0.051815125535185,0.0135842023033047
0.0116975719971137,0.026570041126322,0.0390594976995627,0.0114632470755729
0.0169203832661283,0.0169650388607761,0.0274905520427207,0.0135900043858777
0.0064772964543156,0.0190245477890321,0.0349751169996845,0.0052450824646948
0.0162068576600181,0.0264029933485596,0.0434125489068828,0.0152598528374372
0.0228273516624617,0.0416233159210763,0.0570962343760571,0.0200317068654761
0.0235536963399784,0.0286868388622245,0.0475431465056555,0.0196727188247892
0.0223960307750559,0.0199137952979509,0.034618938222467,0.0163394214104527
0.0233135739204536,0.0218763861532527,0.0315269890611193,0.0182030524045215
0.0252126946217959,0.0273563996206317,0.0403725068526968,0.0229061779221263
0.0126256774551835,0.0268317792948977,0.0402435475496796,0.0124838867034016
0.0176810131076625,0.0247909786138596,0.0350377322056539,0.0164140434305289
0.0118187905171124,0.0184982409080278,0.0204221748553623,0.0111183380001725
0.0106995904785756,0.0174931387015541,0.0318035710983519,0.0081354301961668
0.0213605650056725,0.0280139380149479,0.0509718197154234,0.014551364974863
0.0156500844502676,0.0292398240453004,0.0393344536802467,0.0133611069328722
0.0377790772192058,0.0520544881386949,0.072171756399875,0.0332836653336423
0.0119408694657148,0.0179107763823119,0.0248082103566456,0.0113388454186626
0.0223341217188856,0.029649466316597,0.0514899122381561,0.0199017202559685
0.0130589930674201,0.0211323382333236,0.0262655165984544,0.0140512005886629
0.0078981750013649,0.019823401855971,0.0313219167568081,0.0076287945389968
0.0123547505995543,0.0151383397937951,0.0230888591470262,0.009544123466355
0.007316667326403,0.0220233293189328,0.0280991503908925,0.0068153064579168
0.0102979029182633,0.0125742287084785,0.0239307721928389,0.0087339670561958
0.0402809322286268,0.0533969692352516,0.0738804301220737,0.0345182794560578
0.0218751667957878,0.033565913606886,0.0431768537181386,0.0216853136139123
0.0109542454088745,0.0190216909687719,0.026922933244688,0.0100753093866726
0.0148325839763811,0.0331187851564504,0.0476804472712469,0.0146072890795163
0.0137979523638341,0.0266351621031699,0.0379758206438148,0.0122211724232984
0.0231718540512768,0.0439236348908531,0.0562599674965886,0.0218052194515513
0.0339870818690764,0.0490598675230752,0.056668647875917,0.0325429723165089
0.0111337107152364,0.0178124175358904,0.029893295383546,0.0099972036279208
0.0152083036451899,0.0237454651933382,0.0292109759515707,0.0145251704046741
0.0264073325775458,0.0380453394769662,0.0506947612169838,0.0232887263684504
0.0278122115866569,0.0405830902414187,0.0551071949536564,0.0265011778236494
0.0130025313738263,0.0144165522456539,0.0285176012765231,0.0100787976289139
